Number	Name	Status	Country	Checkpoint	Latitude	Longitude	Distance	Time	Speed	Arrival.Dogs	Elapsed.Time	Departure.Dogs	Departure	Arrival
32	Hans Gatt	Veteran	Canada	Unalakleet	63.8742	-160.7863	85	13.98	6.08	13	0.18	11	2017-03-13 13:09:00	2017-03-13 12:58:00
34	Jeff King	Veteran	United States	Unalakleet	63.8742	-160.7863	85	17.3	4.91	13	4.75	13	2017-03-13 17:43:00	2017-03-13 12:58:00
11	Ketil Reitan	Veteran	United States	Unalakleet	63.8742	-160.7863	85	18.88	4.5	11	4.88	11	2017-03-13 19:36:00	2017-03-13 14:43:00
15	Martin Buser	Veteran	United States	Unalakleet	63.8742	-160.7863	85	10.18	8.35	11	4	11	2017-03-13 20:16:00	2017-03-13 16:16:00
62	Nathan Schroeder	Veteran	United States	Unalakleet	63.8742	-160.7863	85	10.05	8.46	11	6.32	10	2017-03-13 23:47:00	2017-03-13 17:28:00
28	Jodi Bailey	Veteran	United States	Unalakleet	63.8742	-160.7863	85	13.27	6.41	11	5.92	11	NA	2017-03-13 18:26:00
56	Melissa Stewart	Veteran	United States	Unalakleet	63.8742	-160.7863	85	16.48	5.16	13	5.78	13	NA	2017-03-13 18:33:00
26	Nicolas Vanier	Rookie	France	Unalakleet	63.8742	-160.7863	85	11.77	7.22	15	7.08	15	2017-03-14 02:16:00	2017-03-13 19:11:00
66	Anna Berington	Veteran	United States	Unalakleet	63.8742	-160.7863	85	15.32	5.55	10	5.83	9	2017-03-14 04:20:00	2017-03-13 22:30:00
73	Kristy Berington	Veteran	United States	Unalakleet	63.8742	-160.7863	85	15.33	5.54	13	5.85	12	2017-03-14 04:22:00	2017-03-13 22:31:00
36	Allen Moore	Veteran	United States	Unalakleet	63.8742	-160.7863	85	13.82	6.15	15	8.25	15	2017-03-14 07:30:00	2017-03-13 23:15:00
51	Seth Barnes	Veteran	United States	Unalakleet	63.8742	-160.7863	85	14.75	5.76	12	5.15	12	2017-03-14 06:01:00	NA
20	Karin Hendrickson	Veteran	United States	Unalakleet	63.8742	-160.7863	85	15.82	5.37	11	3.93	11	2017-03-14 05:20:00	2017-03-14 01:24:00
19	Gunnar Johnson	Veteran	United States	Unalakleet	63.8742	-160.7863	85	13.92	6.11	12	5.43	11	2017-03-14 06:51:00	2017-03-14 01:25:00
7	Laura Neese	Rookie	United States	Unalakleet	63.8742	-160.7863	85	15.57	5.46	12	4.78	12	2017-03-14 08:56:00	2017-03-14 04:09:00
46	Charley Bejna	Veteran	United States	Unalakleet	63.8742	-160.7863	85	15.22	5.59	14	8.42	14	2017-03-14 16:18:00	2017-03-14 07:53:00
22	DeeDee Jonrowe	Veteran	United States	Unalakleet	63.8742	-160.7863	85	10.03	8.47	13	8.2	12	2017-03-14 17:29:00	2017-03-14 09:17:00
48	Justin High	Rookie	United States	Unalakleet	63.8742	-160.7863	85	9.52	8.93	9	7.82	9	2017-03-14 17:30:00	2017-03-14 09:41:00
72	Dave Delcourt	Rookie	United States	Unalakleet	63.8742	-160.7863	85	15.05	5.65	11	7.1	11	2017-03-14 20:29:00	2017-03-14 13:23:00
58	Monica Zappa	Veteran	United States	Unalakleet	63.8742	-160.7863	85	15.37	5.53	9	6.68	9	2017-03-14 20:11:00	2017-03-14 13:30:00
54	Geir Idar Hjelvik	Veteran	Norway	Unalakleet	63.8742	-160.7863	85	15.52	5.48	14	6.3	14	2017-03-14 19:49:00	2017-03-14 13:31:00
49	Justin Stielstra	Rookie	United States	Unalakleet	63.8742	-160.7863	85	15	5.67	11	6.7	11	2017-03-14 20:19:00	2017-03-14 13:37:00
67	Trent Herbst	Veteran	United States	Unalakleet	63.8742	-160.7863	85	15.25	5.57	11	6.35	11	2017-03-14 20:10:00	2017-03-14 13:49:00
71	Larry Daugherty	Veteran	United States	Unalakleet	63.8742	-160.7863	85	16.02	5.31	14	5.25	14	2017-03-14 20:31:00	2017-03-14 15:16:00
17	Kristin Bacon	Veteran	United States	Unalakleet	63.8742	-160.7863	85	14.93	5.69	13	9.35	13	2017-03-15 02:17:00	2017-03-14 16:56:00
42	Zoya DeNure	Veteran	United States	Unalakleet	63.8742	-160.7863	85	16.6	5.12	13	9.42	13	2017-03-15 06:45:00	2017-03-14 21:20:00
12	Joe Carson	Rookie	United States	Unalakleet	63.8742	-160.7863	85	16.62	5.12	14	9.45	14	2017-03-15 06:48:00	2017-03-14 21:21:00
35	Alan Eischens	Veteran	United States	Unalakleet	63.8742	-160.7863	85	19.4	4.38	16	21.35	16	2017-03-15 18:45:00	2017-03-14 21:24:00
55	Matthew Failor	Veteran	United States	Unalakleet	63.8742	-160.7863	85	16.55	5.14	11	8.5	11	2017-03-15 06:31:00	2017-03-14 22:01:00
61	Michael Baker	Rookie	United States	Unalakleet	63.8742	-160.7863	85	16.8	5.06	13	8.23	12	2017-03-15 06:24:00	2017-03-14 22:10:00
40	Thomas Rosenbloom	Rookie	United States	Unalakleet	63.8742	-160.7863	85	16.7	5.09	10	7.02	10	2017-03-15 05:18:00	2017-03-14 22:17:00
4	Misha Wiljes	Rookie	Czech Republic	Unalakleet	63.8742	-160.7863	85	17.02	5	13	8.27	12	2017-03-15 06:35:00	2017-03-14 22:19:00
10	Roger Lee	Rookie	England	Unalakleet	63.8742	-160.7863	85	18.3	4.64	10	7.58	9	2017-03-15 19:05:00	2017-03-15 11:30:00
31	Cindy Abbott	Veteran	United States	Unalakleet	63.8742	-160.7863	85	17.4	4.89	13	6.52	13	2017-03-15 19:13:00	2017-03-15 12:42:00
53	Peter Reuter	Rookie	United States	Unalakleet	63.8742	-160.7863	85	18.75	4.53	9	5.93	9	2017-03-15 18:50:00	2017-03-15 12:54:00
43	Jimmy Lebling	Rookie	United States	Unalakleet	63.8742	-160.7863	85	18.55	4.58	12	6.13	12	2017-03-15 19:02:00	2017-03-15 12:54:00
47	Paul Hansen	Rookie	United States	Unalakleet	63.8742	-160.7863	85	19.07	4.46	12	5.58	12	2017-03-15 18:49:00	2017-03-15 13:14:00
16	Mitch Seavey	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	4.6	8.7	12	5.17	12	2017-03-13 02:14:00	2017-03-12 21:04:00
18	Dallas Seavey	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	4.98	8.03	12	0.28	12	2017-03-13 01:52:00	2017-03-13 01:35:00
38	Joar Leifseth Ulsom	Veteran	Norway	Shaktoolik	64.3519	-161.1918	40	5.52	7.25	10	0.15	10	2017-03-13 02:28:00	2017-03-13 02:19:00
24	Nicolas Petit	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.45	7.34	13	0.17	13	2017-03-13 02:48:00	2017-03-13 02:38:00
29	Wade Marrs	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.08	6.58	13	4.3	13	2017-03-13 07:36:00	2017-03-13 03:18:00
37	Jessie Royer	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.45	7.34	16	2.95	16	2017-03-13 08:11:00	2017-03-13 05:14:00
14	Ray Redington Jr.	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.18	7.72	11	3.17	11	2017-03-13 13:54:00	2017-03-13 10:44:00
41	Aliy Zirkle	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.7	7.02	12	3.15	12	2017-03-13 13:54:00	2017-03-13 10:45:00
25	Peter Kaiser	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.62	7.12	11	3.93	10	2017-03-13 15:18:00	2017-03-13 11:22:00
9	Michelle Phillips	Veteran	Canada	Shaktoolik	64.3519	-161.1918	40	5.7	7.02	13	3.83	13	2017-03-13 15:52:00	2017-03-13 12:02:00
21	Richie Diehl	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.53	7.23	12	3.93	11	2017-03-13 17:56:00	2017-03-13 14:00:00
39	Ralph Johannessen	Veteran	Norway	Shaktoolik	64.3519	-161.1918	40	5.77	6.94	11	0.2	11	2017-03-13 15:41:00	2017-03-13 15:29:00
13	Sebastien Vergnaud	Rookie	France	Shaktoolik	64.3519	-161.1918	40	5.9	6.78	9	0.18	8	2017-03-13 15:42:00	2017-03-13 15:31:00
2	Ryan Redington	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.2	7.69	11	3.92	10	2017-03-13 19:30:00	2017-03-13 15:35:00
65	John Baker	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.42	6.23	12	0.08	11	2017-03-13 15:45:00	2017-03-13 15:40:00
33	Mats Pettersson	Veteran	Sweden	Shaktoolik	64.3519	-161.1918	40	6.03	6.63	12	5.55	12	2017-03-13 21:15:00	2017-03-13 15:42:00
64	Jason Mackey	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.98	6.69	11	0.17	11	2017-03-13 16:20:00	2017-03-13 16:10:00
57	Paul Gebhardt	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.45	7.34	9	2.22	8	2017-03-13 18:51:00	2017-03-13 16:38:00
70	Robert Redington	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.9	6.78	11	6.03	10	2017-03-13 23:51:00	2017-03-13 17:49:00
52	Katherine Keith	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.22	6.43	9	0.1	9	2017-03-13 18:19:00	2017-03-13 18:13:00
32	Hans Gatt	Veteran	Canada	Shaktoolik	64.3519	-161.1918	40	5.53	7.23	11	5.12	10	2017-03-13 23:48:00	2017-03-13 18:41:00
44	Ramey Smyth	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.5	7.27	10	1.37	10	2017-03-13 20:05:00	2017-03-13 18:43:00
50	Hugh Neff	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.48	6.17	10	2.78	10	2017-03-13 21:30:00	2017-03-13 18:43:00
45	Lars Monsen	Veteran	Norway	Shaktoolik	64.3519	-161.1918	40	6.38	6.27	10	5	10	2017-03-13 23:44:00	2017-03-13 18:44:00
27	Rick Casillo	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.37	6.28	11	4.78	10	NA	2017-03-13 19:32:00
69	Scott Smith	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.22	6.43	9	3.75	9	2017-03-13 23:22:00	2017-03-13 19:37:00
63	Noah Burmeister	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.15	6.5	10	3.67	9	2017-03-13 23:22:00	2017-03-13 19:42:00
6	Linwood Fiedler	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.48	7.29	9	4.17	9	NA	2017-03-13 19:55:00
59	Ken Anderson	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.82	6.88	12	0.13	11	2017-03-13 20:36:00	2017-03-13 20:28:00
34	Jeff King	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	4.93	8.11	13	0.05	13	2017-03-13 22:42:00	2017-03-13 22:39:00
5	Cody Strathe	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.32	7.52	11	7.17	11	2017-03-14 05:53:00	2017-03-13 22:43:00
11	Ketil Reitan	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.95	6.72	11	5.2	11	2017-03-14 06:45:00	2017-03-14 01:33:00
15	Martin Buser	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.48	7.29	11	3.92	11	2017-03-14 05:40:00	2017-03-14 01:45:00
62	Nathan Schroeder	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.9	6.78	10	4.95	10	2017-03-14 10:38:00	2017-03-14 05:41:00
56	Melissa Stewart	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.77	6.94	13	4.18	13	2017-03-14 10:17:00	2017-03-14 06:06:00
28	Jodi Bailey	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.17	6.49	11	7.72	11	2017-03-14 14:14:00	2017-03-14 06:31:00
26	Nicolas Vanier	Rookie	France	Shaktoolik	64.3519	-161.1918	40	5.33	7.5	15	4.6	15	2017-03-14 12:12:00	2017-03-14 07:36:00
73	Kristy Berington	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.87	6.82	12	6.1	12	2017-03-14 16:20:00	2017-03-14 10:14:00
66	Anna Berington	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.93	6.74	9	6.08	9	2017-03-14 16:21:00	2017-03-14 10:16:00
51	Seth Barnes	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.1	7.84	12	4.92	12	2017-03-14 16:02:00	2017-03-14 11:07:00
20	Karin Hendrickson	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.82	6.88	11	4.95	11	2017-03-14 16:06:00	2017-03-14 11:09:00
19	Gunnar Johnson	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.43	7.36	11	5.58	11	2017-03-14 17:52:00	2017-03-14 12:17:00
36	Allen Moore	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.17	7.74	15	4.4	15	2017-03-14 17:04:00	2017-03-14 12:40:00
7	Laura Neese	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.42	7.38	12	4.82	10	2017-03-14 19:10:00	2017-03-14 14:21:00
46	Charley Bejna	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.13	7.79	14	12.7	14	2017-03-15 10:08:00	2017-03-14 21:26:00
22	DeeDee Jonrowe	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.48	7.29	12	11.35	12	2017-03-15 10:19:00	2017-03-14 22:58:00
48	Justin High	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.48	7.29	9	11.28	9	2017-03-15 10:16:00	2017-03-14 22:59:00
54	Geir Idar Hjelvik	Veteran	Norway	Shaktoolik	64.3519	-161.1918	40	5.12	7.82	14	8.85	14	2017-03-15 09:47:00	NA
71	Larry Daugherty	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	4.7	8.51	14	8.8	14	2017-03-15 10:01:00	2017-03-15 01:13:00
72	Dave Delcourt	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.07	7.89	11	8.65	11	2017-03-15 10:12:00	2017-03-15 01:33:00
49	Justin Stielstra	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.38	7.43	11	8.4	11	2017-03-15 10:06:00	2017-03-15 01:42:00
67	Trent Herbst	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.97	6.7	11	7.97	11	2017-03-15 10:06:00	2017-03-15 02:08:00
58	Monica Zappa	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.12	6.54	9	0	NA	NA	2017-03-15 02:18:00
17	Kristin Bacon	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	6.2	6.45	13	6.35	13	2017-03-15 14:50:00	2017-03-15 08:29:00
55	Matthew Failor	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	4.95	8.08	11	8.53	11	2017-03-15 20:00:00	2017-03-15 11:28:00
40	Thomas Rosenbloom	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	6.2	6.45	10	6.97	10	2017-03-15 18:28:00	2017-03-15 11:30:00
42	Zoya DeNure	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	4.98	8.03	13	7.82	12	2017-03-15 19:33:00	2017-03-15 11:44:00
61	Michael Baker	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.4	7.41	12	8.08	11	2017-03-15 19:53:00	2017-03-15 11:48:00
12	Joe Carson	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.4	7.41	14	7.37	14	2017-03-15 19:34:00	2017-03-15 12:12:00
4	Misha Wiljes	Rookie	Czech Republic	Shaktoolik	64.3519	-161.1918	40	6.58	6.08	12	6.57	12	2017-03-15 19:44:00	2017-03-15 13:10:00
31	Cindy Abbott	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	4.97	8.05	13	11.42	13	2017-03-16 11:36:00	NA
35	Alan Eischens	Veteran	United States	Shaktoolik	64.3519	-161.1918	40	5.5	7.27	16	10.97	16	2017-03-16 11:13:00	NA
53	Peter Reuter	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.42	7.38	9	10.97	9	2017-03-16 11:13:00	NA
43	Jimmy Lebling	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.43	7.36	12	10.58	12	2017-03-16 11:03:00	NA
47	Paul Hansen	Rookie	United States	Shaktoolik	64.3519	-161.1918	40	5.77	6.94	12	10.63	12	2017-03-16 11:13:00	NA
10	Roger Lee	Rookie	England	Shaktoolik	64.3519	-161.1918	40	17.42	2.3	9	0	NA	NA	2017-03-16 12:30:00
16	Mitch Seavey	Veteran	United States	Koyuk	64.9286	-161.168	50	5.17	9.68	12	2.37	12	2017-03-13 09:46:00	2017-03-13 07:24:00
24	Nicolas Petit	Veteran	United States	Koyuk	64.9286	-161.168	50	6.22	8.04	13	2.92	13	2017-03-13 11:56:00	2017-03-13 09:01:00
18	Dallas Seavey	Veteran	United States	Koyuk	64.9286	-161.168	50	9.07	5.51	12	0.13	11	2017-03-13 11:04:00	2017-03-13 10:56:00
38	Joar Leifseth Ulsom	Veteran	Norway	Koyuk	64.9286	-161.168	50	9.13	5.47	10	2.82	8	2017-03-13 14:25:00	2017-03-13 11:36:00
29	Wade Marrs	Veteran	United States	Koyuk	64.9286	-161.168	50	5.92	8.45	13	3.77	12	2017-03-13 17:17:00	2017-03-13 13:31:00
37	Jessie Royer	Veteran	United States	Koyuk	64.9286	-161.168	50	5.95	8.4	16	3.62	16	2017-03-13 17:45:00	2017-03-13 14:08:00
14	Ray Redington Jr.	Veteran	United States	Koyuk	64.9286	-161.168	50	5.93	8.43	11	5.22	10	2017-03-14 01:03:00	2017-03-13 19:50:00
41	Aliy Zirkle	Veteran	United States	Koyuk	64.9286	-161.168	50	6.82	7.33	12	4.62	11	2017-03-14 01:20:00	2017-03-13 20:43:00
25	Peter Kaiser	Veteran	United States	Koyuk	64.9286	-161.168	50	6.4	7.81	10	4.07	10	2017-03-14 01:46:00	2017-03-13 21:42:00
9	Michelle Phillips	Veteran	Canada	Koyuk	64.9286	-161.168	50	6.22	8.04	13	3.92	13	2017-03-14 02:00:00	2017-03-13 22:05:00
39	Ralph Johannessen	Veteran	Norway	Koyuk	64.9286	-161.168	50	7.02	7.13	11	5.83	11	2017-03-14 04:32:00	2017-03-13 22:42:00
13	Sebastien Vergnaud	Rookie	France	Koyuk	64.9286	-161.168	50	7.87	6.36	8	7.18	8	2017-03-14 06:45:00	2017-03-13 23:34:00
65	John Baker	Veteran	United States	Koyuk	64.9286	-161.168	50	7.87	6.36	11	8.72	9	2017-03-14 08:20:00	2017-03-13 23:37:00
21	Richie Diehl	Veteran	United States	Koyuk	64.9286	-161.168	50	6.48	7.71	11	4.15	11	2017-03-14 04:34:00	NA
57	Paul Gebhardt	Veteran	United States	Koyuk	64.9286	-161.168	50	6.62	7.56	8	0.25	8	2017-03-14 01:43:00	2017-03-14 01:28:00
2	Ryan Redington	Veteran	United States	Koyuk	64.9286	-161.168	50	6.08	8.22	10	5	10	2017-03-14 06:35:00	2017-03-14 01:35:00
52	Katherine Keith	Veteran	United States	Koyuk	64.9286	-161.168	50	7.58	6.59	9	6.43	8	2017-03-14 08:20:00	2017-03-14 01:54:00
44	Ramey Smyth	Veteran	United States	Koyuk	64.9286	-161.168	50	6.38	7.83	10	5.08	10	2017-03-14 07:33:00	2017-03-14 02:28:00
64	Jason Mackey	Veteran	United States	Koyuk	64.9286	-161.168	50	10.58	4.72	11	3.67	10	2017-03-14 06:35:00	2017-03-14 02:55:00
59	Ken Anderson	Veteran	United States	Koyuk	64.9286	-161.168	50	6.98	7.16	11	5.3	10	2017-03-14 08:53:00	2017-03-14 03:35:00
33	Mats Pettersson	Veteran	Sweden	Koyuk	64.9286	-161.168	50	6.68	7.48	12	3.95	12	2017-03-14 07:53:00	2017-03-14 03:56:00
34	Jeff King	Veteran	United States	Koyuk	64.9286	-161.168	50	5.52	9.06	13	3.28	13	2017-03-14 07:30:00	2017-03-14 04:13:00
50	Hugh Neff	Veteran	United States	Koyuk	64.9286	-161.168	50	7.63	6.55	10	3.68	10	2017-03-14 08:49:00	2017-03-14 05:08:00
32	Hans Gatt	Veteran	Canada	Koyuk	64.9286	-161.168	50	5.53	9.04	10	3.7	10	2017-03-14 09:02:00	2017-03-14 05:20:00
70	Robert Redington	Rookie	United States	Koyuk	64.9286	-161.168	50	5.53	9.04	10	6.17	9	2017-03-14 11:33:00	2017-03-14 05:23:00
45	Lars Monsen	Veteran	Norway	Koyuk	64.9286	-161.168	50	5.82	8.6	10	0.1	10	2017-03-14 05:39:00	2017-03-14 05:33:00
6	Linwood Fiedler	Veteran	United States	Koyuk	64.9286	-161.168	50	5.6	8.93	9	6.32	9	2017-03-14 12:00:00	2017-03-14 05:41:00
63	Noah Burmeister	Veteran	United States	Koyuk	64.9286	-161.168	50	6.75	7.41	9	5.27	9	2017-03-14 11:23:00	2017-03-14 06:07:00
69	Scott Smith	Veteran	United States	Koyuk	64.9286	-161.168	50	6.8	7.35	9	5.22	8	2017-03-14 11:23:00	2017-03-14 06:10:00
27	Rick Casillo	Veteran	United States	Koyuk	64.9286	-161.168	50	6.57	7.61	10	5.52	10	2017-03-14 12:24:00	2017-03-14 06:53:00
15	Martin Buser	Veteran	United States	Koyuk	64.9286	-161.168	50	5.65	8.85	11	5.38	11	2017-03-14 16:42:00	2017-03-14 11:19:00
5	Cody Strathe	Veteran	United States	Koyuk	64.9286	-161.168	50	5.45	9.17	11	5.7	10	2017-03-14 17:02:00	2017-03-14 11:20:00
11	Ketil Reitan	Veteran	United States	Koyuk	64.9286	-161.168	50	6	8.33	11	4.33	11	2017-03-14 17:05:00	2017-03-14 12:45:00
56	Melissa Stewart	Veteran	United States	Koyuk	64.9286	-161.168	50	5.47	9.15	13	5.5	13	2017-03-14 21:15:00	2017-03-14 15:45:00
62	Nathan Schroeder	Veteran	United States	Koyuk	64.9286	-161.168	50	6.03	8.29	10	6.58	9	2017-03-14 23:15:00	2017-03-14 16:40:00
26	Nicolas Vanier	Rookie	France	Koyuk	64.9286	-161.168	50	5.3	9.43	15	6.7	15	NA	2017-03-14 17:30:00
28	Jodi Bailey	Veteran	United States	Koyuk	64.9286	-161.168	50	5.73	8.72	11	5.12	11	2017-03-15 01:05:00	2017-03-14 19:58:00
51	Seth Barnes	Veteran	United States	Koyuk	64.9286	-161.168	50	5.33	9.38	12	3.63	12	2017-03-15 01:00:00	2017-03-14 21:22:00
20	Karin Hendrickson	Veteran	United States	Koyuk	64.9286	-161.168	50	5.4	9.26	11	4.83	10	2017-03-15 02:20:00	2017-03-14 21:30:00
73	Kristy Berington	Veteran	United States	Koyuk	64.9286	-161.168	50	5.33	9.38	12	5.42	12	2017-03-15 03:05:00	2017-03-14 21:40:00
66	Anna Berington	Veteran	United States	Koyuk	64.9286	-161.168	50	5.32	9.4	9	5.42	9	2017-03-15 03:05:00	2017-03-14 21:40:00
36	Allen Moore	Veteran	United States	Koyuk	64.9286	-161.168	50	5.18	9.65	15	6.87	15	2017-03-15 05:07:00	2017-03-14 22:15:00
7	Laura Neese	Rookie	United States	Koyuk	64.9286	-161.168	50	5.5	9.09	10	4.92	10	2017-03-15 05:35:00	NA
19	Gunnar Johnson	Veteran	United States	Koyuk	64.9286	-161.168	50	18.47	2.71	11	10.9	11	2017-03-15 23:14:00	2017-03-15 12:20:00
72	Dave Delcourt	Rookie	United States	Koyuk	64.9286	-161.168	50	4.87	10.27	11	8.45	10	2017-03-15 23:31:00	2017-03-15 15:04:00
71	Larry Daugherty	Veteran	United States	Koyuk	64.9286	-161.168	50	5.07	9.87	14	6.07	13	2017-03-15 21:09:00	2017-03-15 15:05:00
54	Geir Idar Hjelvik	Veteran	Norway	Koyuk	64.9286	-161.168	50	5.4	9.26	14	6.02	14	2017-03-15 21:12:00	2017-03-15 15:11:00
46	Charley Bejna	Veteran	United States	Koyuk	64.9286	-161.168	50	5.45	9.17	14	5.95	14	2017-03-15 21:32:00	2017-03-15 15:35:00
22	DeeDee Jonrowe	Veteran	United States	Koyuk	64.9286	-161.168	50	5.33	9.38	12	5.87	12	2017-03-15 21:31:00	2017-03-15 15:39:00
48	Justin High	Rookie	United States	Koyuk	64.9286	-161.168	50	5.65	8.85	9	6.45	9	2017-03-15 22:22:00	2017-03-15 15:55:00
49	Justin Stielstra	Rookie	United States	Koyuk	64.9286	-161.168	50	5.9	8.47	11	7.97	11	2017-03-15 23:58:00	2017-03-15 16:00:00
67	Trent Herbst	Veteran	United States	Koyuk	64.9286	-161.168	50	6.25	8	11	7.68	11	NA	2017-03-15 16:21:00
17	Kristin Bacon	Veteran	United States	Koyuk	64.9286	-161.168	50	6.4	7.81	13	6.43	13	2017-03-16 03:40:00	2017-03-15 21:14:00
40	Thomas Rosenbloom	Rookie	United States	Koyuk	64.9286	-161.168	50	6.22	8.04	10	8.52	10	2017-03-16 09:12:00	NA
42	Zoya DeNure	Veteran	United States	Koyuk	64.9286	-161.168	50	5.42	9.23	12	9.28	12	2017-03-16 10:15:00	NA
55	Matthew Failor	Veteran	United States	Koyuk	64.9286	-161.168	50	5	10	11	14.05	11	2017-03-16 15:03:00	2017-03-16 01:00:00
12	Joe Carson	Rookie	United States	Koyuk	64.9286	-161.168	50	5.45	9.17	14	9.65	14	2017-03-16 10:40:00	2017-03-16 01:01:00
61	Michael Baker	Rookie	United States	Koyuk	64.9286	-161.168	50	5.33	9.38	11	13.92	10	2017-03-16 15:08:00	2017-03-16 01:13:00
4	Misha Wiljes	Rookie	Czech Republic	Koyuk	64.9286	-161.168	50	6.15	8.13	12	6.33	12	2017-03-16 08:13:00	2017-03-16 01:53:00
53	Peter Reuter	Rookie	United States	Koyuk	64.9286	-161.168	50	4.93	10.14	9	5.87	9	2017-03-16 22:01:00	2017-03-16 16:09:00
43	Jimmy Lebling	Rookie	United States	Koyuk	64.9286	-161.168	50	5.23	9.55	12	5.42	12	2017-03-16 21:42:00	2017-03-16 16:17:00
35	Alan Eischens	Veteran	United States	Koyuk	64.9286	-161.168	50	5.3	9.43	16	5.47	16	2017-03-16 21:59:00	2017-03-16 16:31:00
31	Cindy Abbott	Veteran	United States	Koyuk	64.9286	-161.168	50	5.1	9.8	13	7.3	13	NA	2017-03-16 16:42:00
47	Paul Hansen	Rookie	United States	Koyuk	64.9286	-161.168	50	5.67	8.82	12	6.87	12	2017-03-16 23:45:00	2017-03-16 16:53:00
16	Mitch Seavey	Veteran	United States	Elim	64.6162	-162.2494	48	5.67	8.47	12	2.78	12	2017-03-13 18:13:00	2017-03-13 15:26:00
24	Nicolas Petit	Veteran	United States	Elim	64.6162	-162.2494	48	6.37	7.54	13	1.6	13	2017-03-13 19:54:00	2017-03-13 18:18:00
18	Dallas Seavey	Veteran	United States	Elim	64.6162	-162.2494	48	8.58	5.59	11	0.1	10	2017-03-13 19:45:00	2017-03-13 19:39:00
38	Joar Leifseth Ulsom	Veteran	Norway	Elim	64.6162	-162.2494	48	6.85	7.01	8	1.28	8	2017-03-13 22:33:00	2017-03-13 21:16:00
29	Wade Marrs	Veteran	United States	Elim	64.6162	-162.2494	48	6.68	7.18	12	5	9	2017-03-14 04:58:00	2017-03-13 23:58:00
37	Jessie Royer	Veteran	United States	Elim	64.6162	-162.2494	48	6.37	7.54	16	0.18	16	NA	NA
14	Ray Redington Jr.	Veteran	United States	Elim	64.6162	-162.2494	48	6.18	7.76	10	2.63	9	2017-03-14 09:52:00	2017-03-14 07:14:00
41	Aliy Zirkle	Veteran	United States	Elim	64.6162	-162.2494	48	6.33	7.58	11	2.22	10	2017-03-14 09:53:00	2017-03-14 07:40:00
25	Peter Kaiser	Veteran	United States	Elim	64.6162	-162.2494	48	6.43	7.46	10	1.88	10	2017-03-14 10:05:00	2017-03-14 08:12:00
